GameID,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,home_Possessions,home_FantasyPoints,home_Minutes,home_Seconds,home_FieldGoalsMade,home_FieldGoalsAttempted,home_FieldGoalsPercentage,home_EffectiveFieldGoalsPercentage,home_TwoPointersMade,home_TwoPointersAttempted,home_TwoPointersPercentage,home_ThreePointersMade,home_ThreePointersAttempted,home_ThreePointersPercentage,home_FreeThrowsMade,home_FreeThrowsAttempted,home_FreeThrowsPercentage,home_OffensiveRebounds,home_DefensiveRebounds,home_Rebounds,home_Assists,home_Steals,home_BlockedShots,home_Turnovers,home_PersonalFouls,home_Points,home_TrueShootingAttempts,home_TrueShootingPercentage,home_FantasyPointsFanDuel,home_FantasyPointsDraftKings,home_FantasyPointsYahoo,home_PlusMinus,home_DoubleDoubles,home_TripleDoubles,home_FantasyPointsFantasyDraft,away_Possessions,away_FantasyPoints,away_Minutes,away_Seconds,away_FieldGoalsMade,away_FieldGoalsAttempted,away_FieldGoalsPercentage,away_EffectiveFieldGoalsPercentage,away_TwoPointersMade,away_TwoPointersAttempted,away_TwoPointersPercentage,away_ThreePointersMade,away_ThreePointersAttempted,away_ThreePointersPercentage,away_FreeThrowsMade,away_FreeThrowsAttempted,away_FreeThrowsPercentage,away_OffensiveRebounds,away_DefensiveRebounds,away_Rebounds,away_Assists,away_Steals,away_BlockedShots,away_Turnovers,away_PersonalFouls,away_Points,away_TrueShootingAttempts,away_TrueShootingPercentage,away_FantasyPointsFanDuel,away_FantasyPointsDraftKings,away_FantasyPointsYahoo,away_PlusMinus,away_DoubleDoubles,away_TripleDoubles,away_FantasyPointsFantasyDraft
20817,CLE,ORL,112,102,50.5,109.8,121,0,23.2,43.4,27.0,31.1,16.2,26.3,31.1,3.6,17.2,20.8,3.8,10.1,37.9,2.6,17.7,22.7,14.6,1.3,0.5,3.8,13.6,61.1,47.9,32.2,113.4,118.3,113.4,25.2,0.0,0.0,118.3,50.5,105.1,121,0,20.7,42.4,24.6,25.2,19.7,30.8,32.3,0.5,11.6,2.2,13.6,18.7,36.9,1.8,14.6,18.2,11.1,2.6,1.5,2.8,10.6,56.1,50.6,27.9,113.2,109.3,113.2,-25.2,0.0,0.0,109.3
20818,DET,MEM,94,107,170.7,357.7,404,100,69.4,154.0,76.3,85.4,50.8,94.8,90.7,18.6,59.2,53.1,15.2,15.2,169.2,13.5,57.5,71.1,50.8,15.2,10.2,27.1,28.8,172.6,160.7,90.9,383.1,389.2,383.1,-118.4,5.7,0.0,389.2,170.7,392.9,404,93,79.5,154.0,87.3,96.6,60.9,110.0,93.7,18.6,44.0,71.6,18.6,23.7,133.0,15.2,62.6,77.8,44.0,16.9,13.5,23.7,15.2,196.3,164.4,101.2,423.3,417.9,423.3,118.4,0.0,0.0,417.9
20819,WAS,PHI,116,121,101.2,234.1,234,0,50.8,89.8,55.1,62.6,37.1,55.6,65.1,13.7,34.2,39.0,7.6,7.6,97.6,1.9,29.3,31.2,38.1,7.6,5.7,10.7,21.5,123.0,93.2,64.4,247.8,247.9,247.8,-24.4,0.0,0.0,247.9,101.2,227.5,234,0,45.9,89.8,49.9,54.1,38.1,63.4,58.6,7.6,26.4,28.9,28.3,33.2,83.3,10.7,31.2,42.0,28.3,6.7,1.9,10.7,13.7,127.9,104.4,59.7,236.3,240.3,236.3,24.4,1.0,0.0,240.3
20820,TOR,MIA,95,103,97.1,212.2,242,60,37.4,87.0,43.5,51.8,23.3,49.6,47.5,14.2,37.4,38.3,15.2,17.2,89.3,8.2,38.5,46.6,29.3,3.1,8.2,14.2,18.2,104.2,94.6,55.8,223.3,230.2,223.3,-45.5,1.0,0.0,230.2,97.1,228.0,242,60,41.5,90.1,46.7,54.5,27.3,51.6,53.5,14.2,38.5,37.2,16.2,19.2,85.2,8.2,36.4,44.5,33.4,5.1,4.1,7.2,18.2,113.3,98.5,58.1,237.1,243.9,237.1,45.5,2.0,0.0,243.9
20821,ATL,BKN,104,105,29.8,63.5,71,0,12.4,27.7,13.2,15.1,2.6,17.4,15.0,1.0,10.3,10.1,1.5,1.6,27.8,1.0,11.2,14.5,2.2,0.4,0.3,1.0,2.0,33.3,30.1,16.3,66.2,68.2,66.2,-1.5,0.1,0.0,68.2,29.8,64.3,71,0,12.7,27.7,13.5,15.1,2.8,19.8,14.1,1.0,2.3,12.0,1.5,2.1,20.9,1.0,2.9,13.3,2.1,0.6,0.5,1.0,1.7,33.6,30.8,16.1,68.1,68.4,68.1,0.4,0.0,0.0,68.4
20822,MIN,SA,94,87,94.0,200.1,227,0,34.0,82.1,39.1,45.6,22.7,44.4,48.2,11.3,37.8,28.3,17.0,19.8,80.9,10.4,41.5,51.9,18.9,3.6,8.9,13.2,15.1,96.3,90.9,50.1,213.3,217.8,213.3,37.8,1.8,0.0,217.8,94.0,187.2,227,0,35.9,95.3,35.5,39.3,28.3,61.4,43.6,7.1,34.0,21.0,8.9,14.2,63.0,12.3,34.0,46.3,21.7,6.2,3.6,10.4,16.0,88.7,101.6,41.3,197.6,201.3,197.6,-37.8,1.8,0.0,201.3
20823,CHI,CHA,102,92,165.7,383.4,413,102,65.7,155.5,72.9,84.5,44.9,112.3,69.1,20.7,43.2,82.9,39.7,50.1,137.0,36.3,62.2,98.5,39.7,10.4,10.4,27.6,27.6,191.8,177.6,93.1,404.2,415.2,404.2,95.0,3.0,0.0,415.2,165.7,359.3,415,0,67.4,155.5,74.8,84.5,50.1,91.6,94.5,17.3,63.9,46.7,20.7,20.7,172.8,20.7,51.8,72.6,43.2,15.6,15.6,27.6,41.5,172.8,164.6,90.5,390.4,385.3,390.4,-95.0,0.0,0.0,385.3
20824,HOU,OKC,101,93,86.8,191.7,210,49,35.1,72.8,42.3,50.7,21.9,43.8,43.8,13.2,28.9,39.9,13.2,19.3,59.8,7.7,37.7,46.5,24.6,4.6,3.8,16.7,14.0,96.5,81.3,52.2,201.4,208.9,201.4,39.5,0.0,0.0,208.9,86.8,184.2,210,49,32.4,76.3,37.3,41.3,25.4,50.9,43.8,6.2,25.4,24.2,16.7,21.0,69.5,3.1,22.8,26.3,19.3,12.3,7.7,6.2,18.4,88.6,85.6,45.4,205.2,192.5,205.2,-39.5,0.0,0.0,192.5
20825,DAL,UTA,136,89,169.0,471.6,399,0,93.0,167.8,92.0,110.1,56.5,86.4,108.6,36.5,81.4,74.6,21.6,31.6,113.6,18.3,59.8,78.1,61.5,18.3,13.8,11.6,23.3,244.2,181.6,111.5,498.1,507.0,498.1,415.2,2.8,2.8,504.5,169.0,300.0,399,0,58.1,144.5,66.8,78.2,38.2,89.7,70.8,19.9,54.8,60.5,24.9,29.9,138.4,18.3,53.2,71.4,36.5,16.6,8.3,31.6,33.2,161.1,157.7,84.9,314.9,329.3,314.9,-415.2,0.0,0.0,329.3
20826,GS,POR,101,98,79.0,159.6,194,0,29.2,69.7,33.9,38.6,21.1,42.1,40.5,6.6,27.5,23.8,22.7,26.7,68.7,12.2,28.4,40.5,16.2,2.6,2.0,13.8,15.4,89.1,81.4,44.3,165.2,173.7,165.2,16.2,0.7,0.0,173.7,79.0,161.2,194,0,31.6,77.0,33.3,40.1,18.6,39.7,38.0,13.0,37.3,28.2,7.9,13.0,60.8,7.2,23.5,32.4,17.8,5.2,2.0,6.6,24.3,85.9,82.7,42.1,170.1,173.3,170.1,-16.2,0.0,0.0,173.3
20827,LAC,DEN,102,94,151.0,357.9,382,0,63.7,138.6,73.3,84.3,44.6,95.6,74.4,19.1,43.0,70.7,30.3,39.8,121.1,20.7,60.5,81.2,33.5,11.2,14.3,17.5,22.3,176.8,156.1,90.2,383.4,382.7,383.4,71.7,2.5,0.0,382.7,151.0,340.4,382,0,65.3,156.1,66.6,76.5,46.2,106.7,69.0,19.1,49.4,61.6,12.7,14.3,141.6,22.3,51.0,73.3,46.2,11.2,12.7,17.5,31.9,162.5,162.4,79.6,359.5,369.6,359.5,-71.7,2.5,2.5,367.2
20815,MIL,NY,240,200,56.8,150.1,137,0,31.5,52.1,34.5,41.5,18.3,30.3,34.5,13.2,21.7,34.6,4.3,10.9,39.1,3.9,14.3,21.2,18.3,3.9,2.0,3.9,13.2,83.5,56.8,42.0,160.4,162.0,160.4,68.6,0.3,0.0,162.0,56.8,122.2,137,0,24.6,49.8,28.3,30.3,20.6,36.6,32.1,2.3,13.2,17.4,16.6,18.9,50.3,3.9,13.7,20.6,15.4,2.6,1.3,5.2,5.6,69.8,58.1,34.4,129.1,129.8,129.1,-68.6,0.0,0.0,129.8
20816,LAL,PHO,174,169,115.4,260.1,293,0,46.4,124.5,45.5,50.3,35.4,87.9,49.2,11.0,36.6,36.6,25.6,30.5,102.6,25.6,29.3,54.9,29.3,13.4,3.0,11.0,23.2,129.4,138.0,57.3,275.9,277.5,275.9,18.3,3.0,0.0,277.5,115.4,243.3,293,0,45.2,91.6,60.2,70.0,30.5,61.0,61.0,14.7,30.5,58.6,20.8,25.6,98.9,11.9,44.0,53.7,30.5,11.9,7.5,24.4,25.6,125.8,102.9,74.8,259.2,267.4,259.2,-18.3,1.5,0.0,267.4
20813,IND,BOS,149,137,65.4,148.0,154,0,27.5,60.2,29.2,35.4,15.4,34.6,28.4,12.2,25.6,30.4,10.9,13.4,51.8,2.9,21.8,26.2,17.9,3.3,1.6,2.5,6.1,78.1,66.1,37.9,155.6,161.1,155.6,32.0,0.8,0.4,160.2,65.4,147.6,154,0,29.4,62.1,30.3,34.3,21.8,35.8,38.8,4.9,26.2,18.8,3.3,4.9,42.7,5.3,27.5,35.8,17.3,2.0,3.7,10.9,12.2,71.7,65.5,34.9,156.6,159.7,156.6,-32.0,0.4,0.0,159.7
20814,SAC,NO,143,155,123.5,274.7,308,73,49.0,109.6,57.6,68.2,30.9,56.7,70.3,18.0,52.8,44.0,34.8,42.5,105.4,14.2,34.8,49.0,37.4,10.3,3.3,16.8,23.2,150.8,128.3,75.8,287.6,300.3,287.6,-64.4,1.7,1.7,298.4,123.5,318.3,308,73,60.6,112.1,69.6,80.0,42.5,72.2,75.9,18.0,40.0,58.3,24.5,29.6,106.5,16.8,37.4,54.1,37.4,15.5,11.6,15.5,28.4,163.7,125.2,84.4,342.7,339.7,342.7,64.4,1.7,0.0,339.7
19823,LAC,GS,139,138,83.9,181.8,198,8,36.6,74.9,40.7,46.3,25.8,42.4,50.6,10.8,32.4,27.7,8.3,11.6,71.3,3.5,29.1,33.3,25.8,3.5,4.2,7.6,17.5,94.0,80.0,49.0,190.9,193.4,190.9,4.8,0.0,0.0,193.4,83.9,178.0,200,0,31.6,71.6,36.8,44.5,17.5,35.8,40.6,14.1,35.8,32.9,15.8,20.0,65.9,4.2,30.0,34.9,25.8,3.5,2.8,10.8,12.5,93.2,80.3,48.3,185.5,193.4,185.5,-4.2,0.7,0.0,193.4
19824,CHA,MIN,144,151,133.7,305.0,338,82,62.2,128.7,68.4,77.6,45.2,93.3,68.6,17.0,35.4,67.9,24.0,26.9,126.6,14.1,36.8,50.9,41.0,12.0,8.0,11.3,31.1,165.4,140.5,83.1,319.1,321.7,319.1,-42.4,0.0,0.0,321.7,133.7,305.7,338,83,60.8,118.8,72.4,80.7,45.2,74.9,85.4,15.6,43.8,50.2,36.8,42.4,122.6,14.1,43.8,58.0,36.8,10.0,6.0,15.6,22.6,173.9,137.4,89.6,317.0,328.4,317.0,42.4,4.0,0.0,328.4
19825,BKN,ORL,159,124,62.9,161.8,151,0,29.0,57.3,31.8,36.7,20.2,35.9,35.3,5.6,21.4,26.0,14.5,19.5,46.7,5.6,27.1,35.9,19.5,1.6,3.2,4.4,13.2,81.3,65.9,38.9,169.4,172.5,169.4,88.2,0.4,0.0,172.5,62.9,117.4,151,0,22.0,55.4,25.1,28.7,16.4,37.2,27.8,3.6,18.3,19.5,13.9,17.0,51.3,3.2,18.3,23.3,15.1,1.2,2.0,4.4,17.0,63.6,62.9,31.8,122.5,125.8,122.5,-88.2,0.4,0.0,125.8
19826,DET,CLE,124,135,145.7,301.8,355,0,57.8,122.9,69.6,76.7,45.9,78.5,86.6,11.8,44.4,39.5,22.2,34.1,96.6,14.8,57.8,72.6,35.5,13.3,6.6,23.7,29.6,149.6,137.9,80.4,319.6,327.7,319.6,-66.6,4.4,0.0,327.7,145.7,314.1,355,0,65.2,131.8,73.2,81.6,50.4,87.4,85.3,14.8,44.4,49.3,17.8,26.7,98.8,11.8,51.8,63.7,37.0,16.3,2.2,16.3,26.7,162.9,143.5,84.0,331.9,335.1,331.9,66.6,2.2,0.0,335.1
19827,MIA,IND,159,177,69.6,140.4,167,40,33.5,62.1,37.6,42.4,25.1,44.7,39.2,5.8,17.4,33.5,14.7,16.8,61.1,2.9,15.4,19.5,18.8,1.5,0.5,4.9,15.4,90.0,69.5,45.2,143.2,149.0,143.2,-52.4,0.0,0.0,149.0,69.6,174.4,167,40,39.1,59.3,46.0,52.6,27.9,37.0,52.7,11.2,22.3,34.9,11.2,14.0,55.8,1.5,20.2,22.3,24.4,1.9,3.9,4.4,16.8,100.5,65.5,53.5,182.8,186.4,182.8,52.4,1.0,0.0,186.4
19828,CHI,NO,153,145,29.9,75.1,76,19,15.3,28.0,17.3,20.2,3.1,15.3,20.5,1.7,12.7,13.5,1.1,1.5,23.3,1.2,2.9,13.0,10.2,0.6,0.8,1.3,2.1,39.4,30.1,20.9,79.6,81.0,79.6,3.0,0.1,0.0,81.0,29.9,65.1,76,18,13.0,26.1,15.9,17.5,10.5,18.1,18.4,0.8,2.5,10.2,2.8,11.1,25.4,1.3,2.6,12.4,2.0,1.0,0.1,1.2,1.7,37.5,31.0,19.2,68.6,69.4,68.6,-9.5,0.1,0.0,69.4
19829,MIL,ATL,162,149,105.2,249.5,248,0,54.8,92.0,61.6,69.7,40.3,57.9,72.0,14.5,34.1,43.8,12.4,15.5,82.7,8.6,37.2,45.5,34.1,5.3,6.4,15.5,19.6,136.5,98.9,71.4,260.9,273.0,260.9,56.9,2.1,1.1,271.4,105.2,230.1,248,0,46.5,104.4,46.1,53.3,31.0,65.1,49.2,15.5,39.3,40.8,16.5,21.7,78.8,15.5,25.8,41.4,23.8,11.4,4.3,11.4,14.5,125.1,114.0,56.9,245.6,248.7,245.6,-56.9,2.1,0.0,248.7
19830,DAL,OKC,148,155,131.8,307.3,315,0,51.1,114.1,58.7,72.4,26.2,45.9,74.9,24.9,68.2,47.9,30.2,45.9,86.1,19.7,42.0,61.6,34.1,8.6,15.7,19.7,27.5,157.3,134.2,76.7,329.6,340.5,329.6,-39.3,3.4,1.7,338.6,131.8,309.4,315,0,57.7,131.1,57.7,70.8,31.5,73.4,56.2,26.2,57.7,59.7,23.6,28.8,107.2,21.0,44.6,65.6,31.5,10.5,8.6,15.7,31.5,165.2,143.8,75.4,326.4,335.6,326.4,39.3,1.7,0.0,335.6
19831,PHO,MEM,143,134,60.4,130.2,143,0,21.4,49.4,25.8,28.7,16.1,33.9,28.2,3.2,15.5,20.6,20.8,25.6,48.4,4.2,19.0,26.2,14.3,3.5,1.8,5.7,12.5,69.0,60.6,33.9,139.1,139.8,139.1,20.8,0.4,0.0,139.8,60.4,117.2,143,0,23.2,51.2,27.0,30.5,17.8,32.7,32.4,3.2,18.4,17.3,13.1,14.3,54.6,2.8,19.0,23.8,5.0,3.2,2.8,5.3,18.4,64.9,57.5,33.6,127.3,125.5,127.3,-20.8,0.0,0.0,125.5
19832,UTA,POR,145,139,126.9,299.4,328,73,57.2,116.9,60.8,66.2,48.5,74.6,80.9,10.8,42.3,25.6,23.6,29.9,98.5,19.9,49.8,69.7,33.6,7.7,13.7,21.1,26.1,146.8,130.1,70.3,319.3,317.8,319.3,31.1,0.0,0.0,317.8,126.9,260.6,328,72,47.3,118.2,49.8,57.6,31.1,68.4,56.6,16.2,49.8,40.4,29.9,33.6,110.6,13.7,36.1,49.8,21.1,13.7,7.7,11.2,24.9,140.6,133.0,65.7,280.5,278.7,280.5,-31.1,1.5,0.0,278.7
19833,SAC,DEN,151,144,56.3,127.7,127,0,25.3,52.3,25.6,29.9,16.9,34.3,26.0,4.5,18.0,24.9,3.1,4.2,38.7,2.5,20.1,24.8,17.4,2.0,1.4,3.1,3.9,64.9,55.8,30.8,134.1,137.7,134.1,15.8,0.6,0.0,137.7,56.3,130.3,127,0,25.9,52.3,26.1,27.7,22.7,39.1,30.7,1.7,13.2,12.7,3.6,10.6,34.3,2.2,20.1,24.3,18.5,2.5,2.0,2.8,3.9,61.8,56.9,28.6,138.7,138.1,138.7,-15.8,0.3,0.3,137.3
19834,LAL,HOU,132,119,144.2,329.1,347,0,57.8,128.7,64.9,71.4,46.3,89.7,74.6,11.6,39.0,42.8,27.5,39.0,101.8,13.0,56.4,69.4,34.7,15.9,10.1,13.0,24.6,154.7,145.9,76.6,355.1,347.0,355.1,72.3,2.1,0.0,347.0,144.2,297.6,346,84,52.1,128.7,58.4,68.3,36.2,83.9,62.3,15.9,44.8,51.3,20.2,26.0,112.5,15.9,62.2,78.1,34.7,10.5,10.1,23.1,33.3,140.3,140.1,72.3,314.9,323.2,314.9,-72.3,2.1,0.0,323.2
19817,ORL,WAS,212,204,85.9,202.4,195,0,37.4,72.3,42.0,47.4,27.6,47.1,47.6,7.9,25.2,31.4,21.1,26.8,64.0,6.6,27.6,35.7,28.4,4.0,5.3,11.4,18.7,105.6,84.1,51.0,213.8,216.0,213.8,20.3,0.7,0.0,216.0,85.9,180.7,195,0,36.5,72.3,41.1,47.4,26.0,49.5,42.6,10.6,22.7,37.7,17.9,25.2,57.7,5.3,26.0,32.5,20.3,5.3,3.3,11.4,23.5,101.5,83.3,49.5,191.2,194.5,191.2,-20.3,0.7,0.0,194.5
19818,BOS,PHI,204,194,44.0,101.0,104,0,16.8,33.3,21.9,26.4,4.3,19.0,22.6,3.0,14.3,21.0,13.4,15.6,37.2,1.9,15.6,19.9,10.8,1.9,1.5,3.7,3.4,54.0,40.1,29.0,108.7,109.7,108.7,13.0,0.0,0.0,109.7,44.0,94.8,104,0,18.6,40.6,19.7,23.5,11.7,25.5,19.8,3.0,15.1,19.7,3.2,4.3,31.9,2.8,11.7,18.1,3.0,3.0,0.9,3.0,10.4,51.4,45.0,24.7,103.9,102.6,103.9,-13.0,0.0,0.0,102.6
19819,TOR,NY,173,194,110.1,259.2,276,0,50.6,114.9,50.6,54.0,43.7,78.1,64.2,7.9,36.8,21.6,13.8,19.5,81.1,21.8,33.3,55.2,36.8,9.2,7.9,13.8,21.8,121.8,123.5,56.6,274.2,274.0,274.2,-74.7,1.3,0.0,274.0,110.1,254.6,276,0,51.7,103.4,57.4,67.7,33.3,62.0,61.7,18.4,41.4,51.0,14.9,18.4,93.3,12.6,36.8,49.4,34.5,7.9,4.0,13.8,17.2,136.7,111.5,70.4,265.0,274.9,265.0,74.7,1.3,0.0,274.9
19820,DAL,MEM,153,176,146.4,312.7,372,0,52.7,142.5,57.3,67.4,34.1,82.1,64.3,18.6,60.4,47.7,21.7,32.5,103.3,20.1,44.9,65.1,41.8,13.9,12.0,17.0,20.1,145.6,156.8,72.0,334.4,333.8,334.4,-108.4,0.0,0.0,333.8,146.4,367.0,372,0,68.2,139.4,75.7,86.1,51.1,86.7,91.2,17.0,52.7,50.2,13.9,17.0,126.7,20.1,60.4,80.5,41.8,12.4,18.6,21.7,35.6,167.3,146.9,88.0,397.9,392.7,397.9,108.4,2.4,0.0,392.7
19821,NO,SA,197,173,74.8,174.0,184,0,32.1,65.0,37.8,42.3,24.5,41.3,45.4,5.9,23.7,24.7,20.7,22.2,71.2,5.9,24.5,32.1,19.9,4.7,3.5,6.4,11.5,92.6,74.8,47.2,184.7,184.7,184.7,57.4,0.6,0.0,184.7,74.8,149.8,184,0,29.1,63.5,35.0,42.4,16.8,33.7,38.2,12.2,29.8,31.4,10.7,13.0,63.0,4.7,23.7,29.8,21.4,2.9,2.9,14.5,16.1,81.1,69.2,44.8,157.4,164.7,157.4,-57.4,0.0,0.0,164.7
19822,PHO,DEN,181,194,156.2,338.7,388,0,63.0,135.7,75.0,84.7,48.5,92.1,85.0,14.5,43.6,53.8,38.8,42.0,149.2,12.9,56.6,69.5,35.6,10.4,14.5,19.4,27.5,179.4,154.2,93.9,359.7,364.0,359.7,-64.6,5.2,0.0,364.0,156.2,370.7,388,0,80.8,142.2,91.8,102.8,61.4,90.5,109.7,19.4,51.7,60.6,11.3,19.4,94.2,10.4,45.2,51.7,61.4,12.9,10.4,14.5,33.9,192.3,150.7,102.8,390.1,395.1,390.1,64.6,5.2,0.0,395.1
19808,CLE,POR,87,94,58.4,117.1,151,0,24.0,56.2,26.9,29.8,19.6,36.0,34.3,2.8,20.2,13.8,4.8,4.8,63.1,5.6,13.3,22.1,15.8,4.8,0.8,10.7,6.0,59.9,59.5,31.7,125.9,126.7,125.9,-25.2,0.4,0.0,126.7,58.4,126.5,151,0,24.6,48.6,31.9,37.7,15.8,26.5,37.5,5.6,22.1,25.2,4.4,4.4,63.1,3.6,19.6,25.2,18.3,4.0,1.6,13.9,10.7,65.0,51.6,39.6,135.3,140.1,135.3,25.2,0.4,0.0,140.1
19809,BKN,CHA,117,118,132.1,329.3,339,0,73.5,148.5,70.0,79.5,53.7,97.6,77.9,19.8,50.9,55.0,14.1,21.2,94.3,31.1,42.4,73.5,29.7,12.0,8.0,12.7,15.6,181.0,157.8,81.2,343.5,351.4,343.5,-7.1,2.0,0.0,351.4,132.1,339.6,339,0,65.0,128.7,71.4,87.0,35.4,77.8,64.3,29.7,50.9,82.4,22.6,22.6,141.4,18.4,39.6,58.0,42.4,12.0,14.0,12.7,22.6,182.4,138.6,93.0,358.0,368.0,358.0,10.0,4.0,0.0,368.0
19810,MIA,IND,129,120,178.9,387.6,399,0,79.8,143.0,92.8,100.6,66.5,108.1,102.3,13.3,34.9,63.4,63.2,74.8,140.4,16.6,63.2,79.8,41.6,11.1,2.8,23.3,46.6,236.1,175.9,111.4,396.0,412.4,396.0,83.2,2.8,0.0,412.4,178.9,400.5,399,0,83.2,163.0,84.8,95.0,64.9,91.5,117.9,18.3,71.5,42.6,34.9,53.2,109.1,16.6,39.9,56.5,49.9,18.3,13.8,15.0,51.6,219.5,186.4,98.0,427.1,422.4,427.1,-83.2,2.8,0.0,422.4
19811,NY,DET,107,102,86.3,189.8,211,0,36.1,77.4,41.0,49.0,22.0,41.4,46.8,14.1,36.1,34.3,17.6,24.6,62.8,10.6,25.5,36.1,22.0,6.2,2.3,8.5,15.0,103.8,88.3,51.7,199.5,204.8,199.5,26.4,0.8,0.0,204.8,86.3,166.7,211,0,37.8,71.3,46.7,54.3,24.6,40.5,53.6,13.2,30.8,37.8,8.5,15.0,56.9,6.2,29.9,37.0,19.4,3.1,2.3,17.6,22.0,98.6,77.9,55.7,172.8,185.2,172.8,-26.4,0.8,0.0,185.2
19812,CHI,MIL,109,103,193.1,422.7,459,0,77.9,169.6,79.5,91.9,55.4,105.6,90.9,22.5,64.0,60.8,29.4,38.1,133.8,24.2,64.0,88.3,55.4,24.2,12.0,36.4,31.2,207.7,186.4,96.6,453.9,461.7,453.9,60.6,6.0,0.0,461.7,193.1,385.3,459,0,76.2,169.6,77.7,91.9,48.5,86.6,96.9,27.7,83.1,57.6,15.6,22.5,119.8,15.6,58.9,74.4,48.5,20.8,10.4,34.6,36.4,195.6,179.5,94.5,416.5,425.4,416.5,-60.6,6.0,0.0,425.4
19813,MIN,UTA,92,82,89.5,212.0,227,0,36.9,84.3,41.5,49.0,24.6,51.1,45.6,12.3,33.1,35.1,9.0,12.3,72.8,9.0,30.3,39.8,27.5,12.3,6.3,10.4,15.2,95.6,89.7,50.6,231.0,228.2,231.0,52.1,1.8,0.0,228.2,89.5,175.4,227,0,31.3,82.4,35.9,41.4,20.8,50.2,39.3,10.4,32.2,30.7,12.3,13.3,88.0,12.3,36.0,48.3,20.8,5.4,3.6,18.0,18.0,85.2,88.2,45.8,184.9,192.0,184.9,-52.1,0.0,0.0,192.0
19814,OKC,LAL,121,100,153.3,393.1,367,0,76.4,143.7,81.3,92.7,55.0,79.5,105.8,21.4,64.2,50.9,29.1,33.6,132.1,12.2,61.2,73.4,44.3,13.8,14.0,10.7,36.7,203.4,158.5,98.3,416.0,412.8,416.0,175.8,0.0,0.0,412.8,153.3,303.0,367,0,55.0,123.8,67.9,79.4,38.2,73.4,79.7,16.8,50.5,50.9,41.3,48.9,129.0,10.7,52.0,62.7,36.7,14.0,4.7,19.9,30.6,168.2,145.4,88.5,315.3,331.4,315.3,-175.8,7.0,0.0,331.4
19815,SA,ATL,123,125,80.3,181.3,179,0,35.8,66.3,40.2,47.7,22.4,35.8,46.6,13.4,30.5,32.7,15.6,17.1,68.0,6.1,26.8,35.0,25.3,2.2,3.9,15.6,16.4,100.6,73.8,50.8,189.5,199.8,189.5,-7.4,1.1,0.0,199.8,80.3,178.4,179,0,36.5,71.5,38.0,43.4,26.1,46.9,41.4,10.4,24.6,31.6,18.6,21.6,64.2,4.4,21.6,27.6,17.9,10.4,1.1,5.6,18.6,102.1,81.0,46.8,190.3,189.8,190.3,5.6,0.6,0.0,189.8
19816,GS,LAC,109,104,146.9,364.5,381,94,65.4,130.9,79.8,93.4,41.5,68.6,96.6,23.9,62.2,61.4,36.7,49.5,118.4,16.0,59.1,75.0,47.9,7.6,10.2,11.2,28.7,191.5,152.6,100.2,375.7,385.8,375.7,47.9,0.0,0.0,385.8,146.9,336.1,381,89,67.0,151.6,70.5,80.6,47.9,100.5,76.0,19.2,51.1,59.8,28.7,38.3,119.7,23.9,44.7,68.6,41.5,12.7,2.5,15.3,33.5,181.9,168.5,86.2,345.7,361.1,345.7,-47.9,7.6,0.0,361.1
19801,DET,LAL,42,52,176.6,343.0,404,0,67.3,163.3,69.3,83.3,42.1,102.7,69.0,25.2,60.6,70.2,20.2,23.6,144.2,16.8,48.8,65.6,47.1,13.5,8.5,23.6,52.2,180.1,173.6,87.3,361.5,370.7,361.5,-218.8,0.0,0.0,370.7,176.6,430.5,404,0,75.7,148.1,86.0,97.6,55.5,90.9,102.8,20.2,57.2,59.4,52.2,64.0,137.3,13.5,69.0,82.5,47.1,11.8,16.8,20.2,20.2,223.8,176.2,107.0,459.1,457.4,459.1,218.8,2.8,0.0,457.4
19802,ORL,WAS,55,47,84.9,205.3,200,0,42.4,69.9,50.5,59.4,28.3,47.4,49.6,14.1,22.5,52.4,16.6,20.0,69.3,6.2,29.1,36.6,28.3,3.5,4.2,15.0,18.3,115.6,78.7,61.2,214.5,221.7,214.5,79.0,0.0,0.0,221.7,84.9,183.7,200,0,34.1,72.4,39.2,44.0,25.0,48.3,43.0,7.6,24.1,31.5,22.5,29.1,64.1,4.8,18.3,24.1,23.3,11.6,2.1,6.9,16.6,99.8,85.2,48.7,197.8,193.6,197.8,-79.0,0.0,0.0,193.6
19803,TOR,PHO,44,41,154.0,360.9,388,0,67.9,150.3,73.0,81.6,51.7,106.7,78.4,16.2,43.6,59.8,29.1,33.9,138.5,24.2,54.9,79.2,40.4,11.3,13.1,14.5,35.6,181.0,165.2,88.7,380.2,382.6,380.2,56.6,2.6,0.0,382.6,154.0,332.7,388,0,61.4,151.9,65.3,72.2,50.1,109.9,73.7,11.3,42.0,43.5,35.6,37.2,154.7,19.4,56.6,76.0,40.4,7.8,13.1,14.5,24.2,169.7,168.3,81.6,345.7,351.9,345.7,-56.6,2.6,0.0,351.9
